id,quantity,country,cost
4250,3,Norway,46500
4251,4,Norway,46500
4252,5,Norway,46500
4253,6,Norway,46500
4254,7,Norway,83000
4255,8,Norway,83000
4256,9,Norway,83000
4257,10,Norway,83000
4258,11,Norway,83000
4259,12,Norway,83000
4260,13,Norway,117500
4261,14,Norway,117500
4262,15,Norway,117500
4263,16,Norway,117500
4264,17,Norway,117500
4265,18,Norway,117500
4266,19,Norway,117500
4267,20,Norway,117500
4268,21,Norway,117500
4269,22,Norway,117500
4270,23,Norway,117500
4271,24,Norway,117500
4272,25,Norway,150000
4273,26,Norway,154000
4274,27,Norway,164000
4275,28,Norway,164000
4276,29,Norway,164000
4277,30,Norway,164000
4278,31,Norway,200500
4279,32,Norway,200500
4280,33,Norway,200500
4281,34,Norway,200500
4282,35,Norway,200500
4283,36,Norway,200500
4284,37,Norway,235000
4285,38,Norway,235000
4286,39,Norway,235000
4287,40,Norway,235000
4288,41,Norway,235000
4289,42,Norway,235000
4290,43,Norway,235000
4291,44,Norway,235000
4292,45,Norway,235000
4293,46,Norway,235000
4294,47,Norway,235000
4295,48,Norway,235000
4296,49,Norway,267500
4297,50,Norway,281500
4298,51,Norway,281500
4299,52,Norway,281500
4300,53,Norway,281500
4301,54,Norway,281500
4302,55,Norway,281500
4303,56,Norway,281500
4304,57,Norway,281500
4305,58,Norway,281500
4306,59,Norway,281500
4307,60,Norway,281500
4308,61,Norway,281500
4309,62,Norway,281500
4310,63,Norway,281500
4311,64,Norway,281500
4312,65,Norway,281500
4313,66,Norway,281500
4314,67,Norway,281500
4315,68,Norway,281500
4316,69,Norway,281500
4317,70,Norway,281500
4318,71,Norway,281500
4319,72,Norway,281500
4320,1,Oman,32500
4321,2,Oman,36500
4322,3,Oman,46500
4323,4,Oman,46500
4324,5,Oman,46500
4325,6,Oman,46500
4326,7,Oman,83000
4327,8,Oman,83000
4328,9,Oman,83000
4329,10,Oman,83000
4330,11,Oman,83000
4331,12,Oman,83000
4332,13,Oman,117500
4333,14,Oman,117500
4334,15,Oman,117500
4335,16,Oman,117500
4336,17,Oman,117500
4337,18,Oman,117500
4338,19,Oman,117500
4339,20,Oman,117500
4340,21,Oman,117500
4341,22,Oman,117500
4342,23,Oman,117500
4343,24,Oman,117500
4344,25,Oman,150000
4345,26,Oman,154000
4346,27,Oman,164000
4347,28,Oman,164000
4348,29,Oman,164000
4349,30,Oman,164000
4350,31,Oman,200500
4351,32,Oman,200500
4352,33,Oman,200500
4353,34,Oman,200500
4354,35,Oman,200500
4355,36,Oman,200500
4356,37,Oman,235000
4357,38,Oman,235000
4358,39,Oman,235000
4359,40,Oman,235000
4360,41,Oman,235000
4361,42,Oman,235000
4362,43,Oman,235000
4363,44,Oman,235000
4364,45,Oman,235000
4365,46,Oman,235000
4366,47,Oman,235000
4367,48,Oman,235000
4368,49,Oman,267500
4369,50,Oman,281500
4370,51,Oman,281500
4371,52,Oman,281500
4372,53,Oman,281500
4373,54,Oman,281500
4374,55,Oman,281500
4375,56,Oman,281500
4376,57,Oman,281500
4377,58,Oman,281500
4378,59,Oman,281500
4379,60,Oman,281500
4380,61,Oman,281500
4381,62,Oman,281500
4382,63,Oman,281500
4383,64,Oman,281500
4384,65,Oman,281500
4385,66,Oman,281500
4386,67,Oman,281500
4387,68,Oman,281500
4388,69,Oman,281500
4389,70,Oman,281500
4390,71,Oman,281500
4391,72,Oman,281500
4392,1,Pakistan,32500
4393,2,Pakistan,36500
4394,3,Pakistan,46500
4395,4,Pakistan,46500
4396,5,Pakistan,46500
4397,6,Pakistan,46500
4398,7,Pakistan,83000
4399,8,Pakistan,83000
4400,9,Pakistan,83000
4401,10,Pakistan,83000
4402,11,Pakistan,83000
4403,12,Pakistan,83000
4404,13,Pakistan,117500
4405,14,Pakistan,117500
4406,15,Pakistan,117500
4407,16,Pakistan,117500
4408,17,Pakistan,117500
4409,18,Pakistan,117500
4410,19,Pakistan,117500
4411,20,Pakistan,117500
4412,21,Pakistan,117500
4413,22,Pakistan,117500
4414,23,Pakistan,117500
4415,24,Pakistan,117500
4416,25,Pakistan,150000
4417,26,Pakistan,154000
4418,27,Pakistan,164000
4419,28,Pakistan,164000
4420,29,Pakistan,164000
4421,30,Pakistan,164000
4422,31,Pakistan,200500
4423,32,Pakistan,200500
4424,33,Pakistan,200500
4425,34,Pakistan,200500
4426,35,Pakistan,200500
4427,36,Pakistan,200500
4428,37,Pakistan,235000
4429,38,Pakistan,235000
4430,39,Pakistan,235000
4431,40,Pakistan,235000
4432,41,Pakistan,235000
4433,42,Pakistan,235000
4434,43,Pakistan,235000
4435,44,Pakistan,235000
4436,45,Pakistan,235000
4437,46,Pakistan,235000
4438,47,Pakistan,235000
4439,48,Pakistan,235000
4440,49,Pakistan,267500
4441,50,Pakistan,281500
4442,51,Pakistan,281500
4443,52,Pakistan,281500
4444,53,Pakistan,281500
4445,54,Pakistan,281500
4446,55,Pakistan,281500
4447,56,Pakistan,281500
4448,57,Pakistan,281500
4449,58,Pakistan,281500
4450,59,Pakistan,281500
4451,60,Pakistan,281500
4452,61,Pakistan,281500
4453,62,Pakistan,281500
4454,63,Pakistan,281500
4455,64,Pakistan,281500
4456,65,Pakistan,281500
4457,66,Pakistan,281500
4458,67,Pakistan,281500
4459,68,Pakistan,281500
4460,69,Pakistan,281500
4461,70,Pakistan,281500
4462,71,Pakistan,281500
4463,72,Pakistan,281500
4464,1,Poland,32500
4465,2,Poland,36500
4466,3,Poland,46500
4467,4,Poland,46500
4468,5,Poland,46500
4469,6,Poland,46500
4470,7,Poland,83000
4471,8,Poland,83000
4472,9,Poland,83000
4473,10,Poland,83000
4474,11,Poland,83000
4475,12,Poland,83000
4476,13,Poland,117500
4477,14,Poland,117500
4478,15,Poland,117500
4479,16,Poland,117500
4480,17,Poland,117500
4481,18,Poland,117500
4482,19,Poland,117500
4483,20,Poland,117500
4484,21,Poland,117500
4485,22,Poland,117500
4486,23,Poland,117500
4487,24,Poland,117500
4488,25,Poland,150000
4489,26,Poland,154000
4490,27,Poland,164000
4491,28,Poland,164000
4492,29,Poland,164000
4493,30,Poland,164000
4494,31,Poland,200500
4495,32,Poland,200500
4496,33,Poland,200500
4497,34,Poland,200500
4498,35,Poland,200500
4499,36,Poland,200500
4500,37,Poland,235000
4501,38,Poland,235000
4502,39,Poland,235000
4503,40,Poland,235000
4504,41,Poland,235000
4505,42,Poland,235000
4506,43,Poland,235000
4507,44,Poland,235000
4508,45,Poland,235000
4509,46,Poland,235000
4510,47,Poland,235000
4511,48,Poland,235000
4512,49,Poland,267500
4513,50,Poland,281500
4514,51,Poland,281500
4515,52,Poland,281500
4516,53,Poland,281500
4517,54,Poland,281500
4518,55,Poland,281500
4519,56,Poland,281500
4520,57,Poland,281500
4521,58,Poland,281500
4522,59,Poland,281500
4523,60,Poland,281500
4524,61,Poland,281500
4525,62,Poland,281500
4526,63,Poland,281500
4527,64,Poland,281500
4528,65,Poland,281500
4529,66,Poland,281500
4530,67,Poland,281500
4531,68,Poland,281500
4532,69,Poland,281500
4533,70,Poland,281500
4534,71,Poland,281500
4535,72,Poland,281500
4536,1,Portugal,32500
4537,2,Portugal,36500
4538,3,Portugal,46500
4539,4,Portugal,46500
4540,5,Portugal,46500
4541,6,Portugal,46500
4542,7,Portugal,83000
4543,8,Portugal,83000
4544,9,Portugal,83000
4545,10,Portugal,83000
4546,11,Portugal,83000
4547,12,Portugal,83000
4548,13,Portugal,117500
4549,14,Portugal,117500
4550,15,Portugal,117500
4551,16,Portugal,117500
4552,17,Portugal,117500
4553,18,Portugal,117500
4554,19,Portugal,117500
4555,20,Portugal,117500
4556,21,Portugal,117500
4557,22,Portugal,117500
4558,23,Portugal,117500
4559,24,Portugal,117500
4560,25,Portugal,150000
4561,26,Portugal,154000
4562,27,Portugal,164000
4563,28,Portugal,164000
4564,29,Portugal,164000
4565,30,Portugal,164000
4566,31,Portugal,200500
4567,32,Portugal,200500
4568,33,Portugal,200500
4569,34,Portugal,200500
4570,35,Portugal,200500
4571,36,Portugal,200500
4572,37,Portugal,235000
4573,38,Portugal,235000
4574,39,Portugal,235000
4575,40,Portugal,235000
4576,41,Portugal,235000
4577,42,Portugal,235000
4578,43,Portugal,235000
4579,44,Portugal,235000
4580,45,Portugal,235000
4581,46,Portugal,235000
4582,47,Portugal,235000
4583,48,Portugal,235000
4584,49,Portugal,267500
4585,50,Portugal,281500
4586,51,Portugal,281500
4587,52,Portugal,281500
4588,53,Portugal,281500
4589,54,Portugal,281500
4590,55,Portugal,281500
4591,56,Portugal,281500
4592,57,Portugal,281500
4593,58,Portugal,281500
4594,59,Portugal,281500
4595,60,Portugal,281500
4596,61,Portugal,281500
4597,62,Portugal,281500
4598,63,Portugal,281500
4599,64,Portugal,281500
4600,65,Portugal,281500
4601,66,Portugal,281500
4602,67,Portugal,281500
4603,68,Portugal,281500
4604,69,Portugal,281500
4605,70,Portugal,281500
4606,71,Portugal,281500
4607,72,Portugal,281500
4608,1,Qatar,32500
4609,2,Qatar,36500
4610,3,Qatar,46500
4611,4,Qatar,46500
4612,5,Qatar,46500
4613,6,Qatar,46500
4614,7,Qatar,83000
4615,8,Qatar,83000
4616,9,Qatar,83000
4617,10,Qatar,83000
4618,11,Qatar,83000
4619,12,Qatar,83000
4620,13,Qatar,117500
4621,14,Qatar,117500
4622,15,Qatar,117500
4623,16,Qatar,117500
4624,17,Qatar,117500
4625,18,Qatar,117500
4626,19,Qatar,117500
4627,20,Qatar,117500
4628,21,Qatar,117500
4629,22,Qatar,117500
4630,23,Qatar,117500
4631,24,Qatar,117500
4632,25,Qatar,150000
4633,26,Qatar,154000
4634,27,Qatar,164000
4635,28,Qatar,164000
4636,29,Qatar,164000
4637,30,Qatar,164000
4638,31,Qatar,200500
4639,32,Qatar,200500
4640,33,Qatar,200500
4641,34,Qatar,200500
4642,35,Qatar,200500
4643,36,Qatar,200500
4644,37,Qatar,235000
4645,38,Qatar,235000
4646,39,Qatar,235000
4647,40,Qatar,235000
4648,41,Qatar,235000
4649,42,Qatar,235000
4650,43,Qatar,235000
4651,44,Qatar,235000
4652,45,Qatar,235000
4653,46,Qatar,235000
4654,47,Qatar,235000
4655,48,Qatar,235000
4656,49,Qatar,267500
4657,50,Qatar,281500
4658,51,Qatar,281500
4659,52,Qatar,281500
4660,53,Qatar,281500
4661,54,Qatar,281500
4662,55,Qatar,281500
4663,56,Qatar,281500
4664,57,Qatar,281500
4665,58,Qatar,281500
4666,59,Qatar,281500
4667,60,Qatar,281500
4668,61,Qatar,281500
4669,62,Qatar,281500
4670,63,Qatar,281500
4671,64,Qatar,281500
4672,65,Qatar,281500
4673,66,Qatar,281500
4674,67,Qatar,281500
4675,68,Qatar,281500
4676,69,Qatar,281500
4677,70,Qatar,281500
4678,71,Qatar,281500
4679,72,Qatar,281500
4680,1,Romania,32500
4681,2,Romania,36500
4682,3,Romania,46500
4683,4,Romania,46500
4684,5,Romania,46500
4685,6,Romania,46500
4686,7,Romania,83000
4687,8,Romania,83000
4688,9,Romania,83000
4689,10,Romania,83000
4690,11,Romania,83000
4691,12,Romania,83000
4692,13,Romania,117500
4693,14,Romania,117500
4694,15,Romania,117500
4695,16,Romania,117500
4696,17,Romania,117500
4697,18,Romania,117500
4698,19,Romania,117500
4699,20,Romania,117500
4700,21,Romania,117500
4701,22,Romania,117500
4702,23,Romania,117500
4703,24,Romania,117500
4704,25,Romania,150000
4705,26,Romania,154000
4706,27,Romania,164000
4707,28,Romania,164000
4708,29,Romania,164000
4709,30,Romania,164000
4710,31,Romania,200500
4711,32,Romania,200500
4712,33,Romania,200500
4713,34,Romania,200500
4714,35,Romania,200500
4715,36,Romania,200500
4716,37,Romania,235000
4717,38,Romania,235000
4718,39,Romania,235000
4719,40,Romania,235000
4720,41,Romania,235000
4721,42,Romania,235000
4722,43,Romania,235000
4723,44,Romania,235000
4724,45,Romania,235000
4725,46,Romania,235000
4726,47,Romania,235000
4727,48,Romania,235000
4728,49,Romania,267500
4729,50,Romania,281500
4730,51,Romania,281500
4731,52,Romania,281500
4732,53,Romania,281500
4733,54,Romania,281500
4734,55,Romania,281500
4735,56,Romania,281500
4736,57,Romania,281500
4737,58,Romania,281500
4738,59,Romania,281500
4739,60,Romania,281500
4740,61,Romania,281500
4741,62,Romania,281500
4742,63,Romania,281500
4743,64,Romania,281500
4744,65,Romania,281500
4745,66,Romania,281500
4746,67,Romania,281500
4747,68,Romania,281500
4748,69,Romania,281500
4749,70,Romania,281500
4750,71,Romania,281500
4751,72,Romania,281500
4752,1,Saudi_Arabia,32500
4753,2,Saudi_Arabia,36500
4754,3,Saudi_Arabia,46500
4755,4,Saudi_Arabia,46500
4756,5,Saudi_Arabia,46500
4757,6,Saudi_Arabia,46500
4758,7,Saudi_Arabia,83000
4759,8,Saudi_Arabia,83000
4760,9,Saudi_Arabia,83000
4761,10,Saudi_Arabia,83000
4762,11,Saudi_Arabia,83000
4763,12,Saudi_Arabia,83000
4764,13,Saudi_Arabia,117500
4765,14,Saudi_Arabia,117500
4766,15,Saudi_Arabia,117500
4767,16,Saudi_Arabia,117500
4768,17,Saudi_Arabia,117500
4769,18,Saudi_Arabia,117500
4770,19,Saudi_Arabia,117500
4771,20,Saudi_Arabia,117500
4772,21,Saudi_Arabia,117500
4773,22,Saudi_Arabia,117500
4774,23,Saudi_Arabia,117500
4775,24,Saudi_Arabia,117500
4776,25,Saudi_Arabia,150000
4777,26,Saudi_Arabia,154000
4778,27,Saudi_Arabia,164000
4779,28,Saudi_Arabia,164000
4780,29,Saudi_Arabia,164000
4781,30,Saudi_Arabia,164000
4782,31,Saudi_Arabia,200500
4783,32,Saudi_Arabia,200500
4784,33,Saudi_Arabia,200500
4785,34,Saudi_Arabia,200500
4786,35,Saudi_Arabia,200500
4787,36,Saudi_Arabia,200500
4788,37,Saudi_Arabia,235000
4789,38,Saudi_Arabia,235000
4790,39,Saudi_Arabia,235000
4791,40,Saudi_Arabia,235000
4792,41,Saudi_Arabia,235000
4793,42,Saudi_Arabia,235000
4794,43,Saudi_Arabia,235000
4795,44,Saudi_Arabia,235000
4796,45,Saudi_Arabia,235000
4797,46,Saudi_Arabia,235000
4798,47,Saudi_Arabia,235000
4799,48,Saudi_Arabia,235000
4800,49,Saudi_Arabia,267500
4801,50,Saudi_Arabia,281500
4802,51,Saudi_Arabia,281500
4803,52,Saudi_Arabia,281500
4804,53,Saudi_Arabia,281500
4805,54,Saudi_Arabia,281500
4806,55,Saudi_Arabia,281500
4807,56,Saudi_Arabia,281500
4808,57,Saudi_Arabia,281500
4809,58,Saudi_Arabia,281500
4810,59,Saudi_Arabia,281500
4811,60,Saudi_Arabia,281500
4812,61,Saudi_Arabia,281500
4813,62,Saudi_Arabia,281500
4814,63,Saudi_Arabia,281500
4815,64,Saudi_Arabia,281500
4816,65,Saudi_Arabia,281500
4817,66,Saudi_Arabia,281500
4818,67,Saudi_Arabia,281500
4819,68,Saudi_Arabia,281500
4820,69,Saudi_Arabia,281500
4821,70,Saudi_Arabia,281500
4822,71,Saudi_Arabia,281500
4823,72,Saudi_Arabia,281500
4824,1,Slovakia,32500
4825,2,Slovakia,36500
4826,3,Slovakia,46500
4827,4,Slovakia,46500
4828,5,Slovakia,46500
4829,6,Slovakia,46500
4830,7,Slovakia,83000
4831,8,Slovakia,83000
4832,9,Slovakia,83000
4833,10,Slovakia,83000
4834,11,Slovakia,83000
4835,12,Slovakia,83000
4836,13,Slovakia,117500
4837,14,Slovakia,117500
4838,15,Slovakia,117500
4839,16,Slovakia,117500
4840,17,Slovakia,117500
4841,18,Slovakia,117500
4842,19,Slovakia,117500
4843,20,Slovakia,117500
4844,21,Slovakia,117500
4845,22,Slovakia,117500
4846,23,Slovakia,117500
4847,24,Slovakia,117500
4848,25,Slovakia,150000
4849,26,Slovakia,154000
4850,27,Slovakia,164000
4851,28,Slovakia,164000
4852,29,Slovakia,164000
4853,30,Slovakia,164000
4854,31,Slovakia,200500
4855,32,Slovakia,200500
4856,33,Slovakia,200500
4857,34,Slovakia,200500
4858,35,Slovakia,200500
4859,36,Slovakia,200500
4860,37,Slovakia,235000
4861,38,Slovakia,235000
4862,39,Slovakia,235000
4863,40,Slovakia,235000
4864,41,Slovakia,235000
4865,42,Slovakia,235000
4866,43,Slovakia,235000
4867,44,Slovakia,235000
4868,45,Slovakia,235000
4869,46,Slovakia,235000
4870,47,Slovakia,235000
4871,48,Slovakia,235000
4872,49,Slovakia,267500
4873,50,Slovakia,281500
4874,51,Slovakia,281500
4875,52,Slovakia,281500
4876,53,Slovakia,281500
4877,54,Slovakia,281500
4878,55,Slovakia,281500
4879,56,Slovakia,281500
4880,57,Slovakia,281500
4881,58,Slovakia,281500
4882,59,Slovakia,281500
4883,60,Slovakia,281500
4884,61,Slovakia,281500
4885,62,Slovakia,281500
4886,63,Slovakia,281500
4887,64,Slovakia,281500
4888,65,Slovakia,281500
4889,66,Slovakia,281500
4890,67,Slovakia,281500
4891,68,Slovakia,281500
4892,69,Slovakia,281500
4893,70,Slovakia,281500
4894,71,Slovakia,281500
4895,72,Slovakia,281500
4896,1,Slovenia,32500
4897,2,Slovenia,36500
4898,3,Slovenia,46500
4899,4,Slovenia,46500
4900,5,Slovenia,46500
4901,6,Slovenia,46500
4902,7,Slovenia,83000
4903,8,Slovenia,83000
4904,9,Slovenia,83000
4905,10,Slovenia,83000
4906,11,Slovenia,83000
4907,12,Slovenia,83000
4908,13,Slovenia,117500
4909,14,Slovenia,117500
4910,15,Slovenia,117500
4911,16,Slovenia,117500
4912,17,Slovenia,117500
4913,18,Slovenia,117500
4914,19,Slovenia,117500
4915,20,Slovenia,117500
4916,21,Slovenia,117500
4917,22,Slovenia,117500
4918,23,Slovenia,117500
4919,24,Slovenia,117500
4920,25,Slovenia,150000
4921,26,Slovenia,154000
4922,27,Slovenia,164000
4923,28,Slovenia,164000
4924,29,Slovenia,164000
4925,30,Slovenia,164000
4926,31,Slovenia,200500
4927,32,Slovenia,200500
4928,33,Slovenia,200500
4929,34,Slovenia,200500
4930,35,Slovenia,200500
4931,36,Slovenia,200500
4932,37,Slovenia,235000
4933,38,Slovenia,235000
4934,39,Slovenia,235000
4935,40,Slovenia,235000
4936,41,Slovenia,235000
4937,42,Slovenia,235000
4938,43,Slovenia,235000
4939,44,Slovenia,235000
4940,45,Slovenia,235000
4941,46,Slovenia,235000
4942,47,Slovenia,235000
4943,48,Slovenia,235000
4944,49,Slovenia,267500
4945,50,Slovenia,281500
4946,51,Slovenia,281500
4947,52,Slovenia,281500
4948,53,Slovenia,281500
4949,54,Slovenia,281500
4950,55,Slovenia,281500
4951,56,Slovenia,281500
4952,57,Slovenia,281500
4953,58,Slovenia,281500
4954,59,Slovenia,281500
4955,60,Slovenia,281500
4956,61,Slovenia,281500
4957,62,Slovenia,281500
4958,63,Slovenia,281500
4959,64,Slovenia,281500
4960,65,Slovenia,281500
4961,66,Slovenia,281500
4962,67,Slovenia,281500
4963,68,Slovenia,281500
4964,69,Slovenia,281500
4965,70,Slovenia,281500
4966,71,Slovenia,281500
4967,72,Slovenia,281500
4968,1,Sweden,32500
4969,2,Sweden,36500
4970,3,Sweden,46500
4971,4,Sweden,46500
4972,5,Sweden,46500
4973,6,Sweden,46500
4974,7,Sweden,83000
4975,8,Sweden,83000
4976,9,Sweden,83000
4977,10,Sweden,83000
4978,11,Sweden,83000
4979,12,Sweden,83000
4980,13,Sweden,117500
4981,14,Sweden,117500
4982,15,Sweden,117500
4983,16,Sweden,117500
4984,17,Sweden,117500
4985,18,Sweden,117500
4986,19,Sweden,117500
4987,20,Sweden,117500
4988,21,Sweden,117500
4989,22,Sweden,117500
4990,23,Sweden,117500
4991,24,Sweden,117500
4992,25,Sweden,150000
4993,26,Sweden,154000
4994,27,Sweden,164000
4995,28,Sweden,164000
4996,29,Sweden,164000
4997,30,Sweden,164000
4998,31,Sweden,200500
4999,32,Sweden,200500
5000,33,Sweden,200500
5001,34,Sweden,200500
5002,35,Sweden,200500
5003,36,Sweden,200500
5004,37,Sweden,235000
5005,38,Sweden,235000
5006,39,Sweden,235000
5007,40,Sweden,235000
5008,41,Sweden,235000
5009,42,Sweden,235000
5010,43,Sweden,235000
5011,44,Sweden,235000
5012,45,Sweden,235000
5013,46,Sweden,235000
5014,47,Sweden,235000
5015,48,Sweden,235000
5016,49,Sweden,267500
5017,50,Sweden,281500
5018,51,Sweden,281500
5019,52,Sweden,281500
5020,53,Sweden,281500
5021,54,Sweden,281500
5022,55,Sweden,281500
5023,56,Sweden,281500
5024,57,Sweden,281500
5025,58,Sweden,281500
5026,59,Sweden,281500
5027,60,Sweden,281500
5028,61,Sweden,281500
5029,62,Sweden,281500
5030,63,Sweden,281500
5031,64,Sweden,281500
5032,65,Sweden,281500
5033,66,Sweden,281500
5034,67,Sweden,281500
5035,68,Sweden,281500
5036,69,Sweden,281500
5037,70,Sweden,281500
5038,71,Sweden,281500
5039,72,Sweden,281500
5040,1,Switzerland,32500
5041,2,Switzerland,36500
5042,3,Switzerland,46500
5043,4,Switzerland,46500
5044,5,Switzerland,46500
5045,6,Switzerland,46500
5046,7,Switzerland,83000
5047,8,Switzerland,83000
5048,9,Switzerland,83000
5049,10,Switzerland,83000
5050,11,Switzerland,83000
5051,12,Switzerland,83000
5052,13,Switzerland,117500
5053,14,Switzerland,117500
5054,15,Switzerland,117500
5055,16,Switzerland,117500
5056,17,Switzerland,117500
5057,18,Switzerland,117500
5058,19,Switzerland,117500
5059,20,Switzerland,117500
5060,21,Switzerland,117500
5061,22,Switzerland,117500
5062,23,Switzerland,117500
5063,24,Switzerland,117500
5064,25,Switzerland,150000
5065,26,Switzerland,154000
5066,27,Switzerland,164000
5067,28,Switzerland,164000
5068,29,Switzerland,164000
5069,30,Switzerland,164000
5070,31,Switzerland,200500
5071,32,Switzerland,200500
5072,33,Switzerland,200500
5073,34,Switzerland,200500
5074,35,Switzerland,200500
5075,36,Switzerland,200500
5076,37,Switzerland,235000
5077,38,Switzerland,235000
5078,39,Switzerland,235000
5079,40,Switzerland,235000
5080,41,Switzerland,235000
5081,42,Switzerland,235000
5082,43,Switzerland,235000
5083,44,Switzerland,235000
5084,45,Switzerland,235000
5085,46,Switzerland,235000
5086,47,Switzerland,235000
5087,48,Switzerland,235000
5088,49,Switzerland,267500
5089,50,Switzerland,281500
5090,51,Switzerland,281500
5091,52,Switzerland,281500
5092,53,Switzerland,281500
5093,54,Switzerland,281500
5094,55,Switzerland,281500
5095,56,Switzerland,281500
5096,57,Switzerland,281500
5097,58,Switzerland,281500
5098,59,Switzerland,281500
5099,60,Switzerland,281500
5100,61,Switzerland,281500
5101,62,Switzerland,281500
5102,63,Switzerland,281500
5103,64,Switzerland,281500
5104,65,Switzerland,281500
5105,66,Switzerland,281500
5106,67,Switzerland,281500
5107,68,Switzerland,281500
5108,69,Switzerland,281500
5109,70,Switzerland,281500
5110,71,Switzerland,281500
5111,72,Switzerland,281500
5112,1,Turkey,32500
5113,2,Turkey,36500
5114,3,Turkey,46500
5115,4,Turkey,46500
5116,5,Turkey,46500
5117,6,Turkey,46500
5118,7,Turkey,83000
5119,8,Turkey,83000
5120,9,Turkey,83000
5121,10,Turkey,83000
5122,11,Turkey,83000
5123,12,Turkey,83000
5124,13,Turkey,117500
5125,14,Turkey,117500
5126,15,Turkey,117500
5127,16,Turkey,117500
5128,17,Turkey,117500
5129,18,Turkey,117500
5130,19,Turkey,117500
5131,20,Turkey,117500
5132,21,Turkey,117500
5133,22,Turkey,117500
5134,23,Turkey,117500
5135,24,Turkey,117500
5136,25,Turkey,150000
5137,26,Turkey,154000
5138,27,Turkey,164000
5139,28,Turkey,164000
5140,29,Turkey,164000
5141,30,Turkey,164000
5142,31,Turkey,200500
5143,32,Turkey,200500
5144,33,Turkey,200500
5145,34,Turkey,200500
5146,35,Turkey,200500
5147,36,Turkey,200500
5148,37,Turkey,235000
5149,38,Turkey,235000
5150,39,Turkey,235000
5151,40,Turkey,235000
5152,41,Turkey,235000
5153,42,Turkey,235000
5154,43,Turkey,235000
5155,44,Turkey,235000
5156,45,Turkey,235000
5157,46,Turkey,235000
5158,47,Turkey,235000
5159,48,Turkey,235000
5160,49,Turkey,267500
5161,50,Turkey,281500
5162,51,Turkey,281500
5163,52,Turkey,281500
5164,53,Turkey,281500
5165,54,Turkey,281500
5166,55,Turkey,281500
5167,56,Turkey,281500
5168,57,Turkey,281500
5169,58,Turkey,281500
5170,59,Turkey,281500
5171,60,Turkey,281500
5172,61,Turkey,281500
5173,62,Turkey,281500
5174,63,Turkey,281500
5175,64,Turkey,281500
5176,65,Turkey,281500
5177,66,Turkey,281500
5178,67,Turkey,281500
5179,68,Turkey,281500
5180,69,Turkey,281500
5181,70,Turkey,281500
5182,71,Turkey,281500
5183,72,Turkey,281500
5184,1,Ukraine,32500
5185,2,Ukraine,36500
5186,3,Ukraine,46500
5187,4,Ukraine,46500
5188,5,Ukraine,46500
5189,6,Ukraine,46500
5190,7,Ukraine,83000
5191,8,Ukraine,83000
5192,9,Ukraine,83000
5193,10,Ukraine,83000
5194,11,Ukraine,83000
5195,12,Ukraine,83000
5196,13,Ukraine,117500
5197,14,Ukraine,117500
5198,15,Ukraine,117500
5199,16,Ukraine,117500
5200,17,Ukraine,117500
5201,18,Ukraine,117500
5202,19,Ukraine,117500
5203,20,Ukraine,117500
5204,21,Ukraine,117500
5205,22,Ukraine,117500
5206,23,Ukraine,117500
5207,24,Ukraine,117500
5208,25,Ukraine,150000
5209,26,Ukraine,154000
5210,27,Ukraine,164000
5211,28,Ukraine,164000
5212,29,Ukraine,164000
5213,30,Ukraine,164000
5214,31,Ukraine,200500
5215,32,Ukraine,200500
5216,33,Ukraine,200500
5217,34,Ukraine,200500
5218,35,Ukraine,200500
5219,36,Ukraine,200500
5220,37,Ukraine,235000
5221,38,Ukraine,235000
5222,39,Ukraine,235000
5223,40,Ukraine,235000
5224,41,Ukraine,235000
5225,42,Ukraine,235000
5226,43,Ukraine,235000
5227,44,Ukraine,235000
5228,45,Ukraine,235000
5229,46,Ukraine,235000
5230,47,Ukraine,235000
5231,48,Ukraine,235000
5232,49,Ukraine,267500
5233,50,Ukraine,281500
5234,51,Ukraine,281500
5235,52,Ukraine,281500
5236,53,Ukraine,281500
5237,54,Ukraine,281500
5238,55,Ukraine,281500
5239,56,Ukraine,281500
5240,57,Ukraine,281500
5241,58,Ukraine,281500
5242,59,Ukraine,281500
5243,60,Ukraine,281500
5244,61,Ukraine,281500
5245,62,Ukraine,281500
5246,63,Ukraine,281500
5247,64,Ukraine,281500
5248,65,Ukraine,281500
5249,66,Ukraine,281500
5250,67,Ukraine,281500
5251,68,Ukraine,281500
5252,69,Ukraine,281500
5253,70,Ukraine,281500
5254,71,Ukraine,281500
5255,72,Ukraine,281500
5256,1,United_Arab_Emirates,32500
5257,2,United_Arab_Emirates,36500
5258,3,United_Arab_Emirates,46500
5259,4,United_Arab_Emirates,46500
5260,5,United_Arab_Emirates,46500
5261,6,United_Arab_Emirates,46500
5262,7,United_Arab_Emirates,83000
5263,8,United_Arab_Emirates,83000
5264,9,United_Arab_Emirates,83000
5265,10,United_Arab_Emirates,83000
5266,11,United_Arab_Emirates,83000
5267,12,United_Arab_Emirates,83000
5268,13,United_Arab_Emirates,117500
5269,14,United_Arab_Emirates,117500
5270,15,United_Arab_Emirates,117500
5271,16,United_Arab_Emirates,117500
5272,17,United_Arab_Emirates,117500
5273,18,United_Arab_Emirates,117500
5274,19,United_Arab_Emirates,117500
5275,20,United_Arab_Emirates,117500
5276,21,United_Arab_Emirates,117500
5277,22,United_Arab_Emirates,117500
5278,23,United_Arab_Emirates,117500
5279,24,United_Arab_Emirates,117500
5280,25,United_Arab_Emirates,150000
